Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,trust,fear,negative,sadness,anger,surprise,positive,disgust,joy,anticipation
6,17GmwQ9Q3MTAz05OokmNNB,Chain Breaker,Chain Breaker (Deluxe Edition),Zach Williams,2017-09-15,62,196466,0.467,0.0231,0.715,0.0,0.144,0.367,-5.076,0.0348,156.074,0,4,scared,0.1276595744680851,0.1702127659574468,0.2553191489361702,0.2127659574468085,0.02127659574468085,0.0,0.10638297872340426,0.0,0.10638297872340426,0.0
7,6RSBBvhrP0KvkpaUSMPI11,Eye of the Storm (feat. Gabe Real),Fresh Start,Ryan Stevenson,2015-08-28,59,331613,0.482,0.197,0.726,0.0,0.464,0.558,-6.375,0.0486,83.007,9,4,scared,0.12244897959183673,0.10204081632653061,0.2163265306122449,0.036734693877551024,0.11428571428571428,0.0326530612244898,0.17142857142857143,0.06938775510204082,0.07346938775510205,0.061224489795918366
8,3hN8RetXNOyDVhxGdkFlqA,Breathe,Everything Is Changing,Jonny Diaz,2015-09-18,51,213080,0.601,0.09,0.728,0.0235,0.0874,0.347,-5.622,0.0513,145.953,0,4,scared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1RMVgmV8a5WohvIkPSnGtL,More Of You,Anchor,Colton Dixon,2014-08-19,48,246093,0.423,0.00152,0.875,1.2e-06,0.0879,0.498,-5.079,0.0361,80.004,10,4,scared,0.07692307692307693,0.019230769230769232,0.11538461538461539,0.07692307692307693,0.0,0.09615384615384616,0.25,0.019230769230769232,0.21153846153846154,0.1346153846153846
10,49Z7hZgb3LzDy8RogfApYr,Rise,Rise,Danny Gokey,2017-01-13,0,217799,0.519,0.0643,0.907,0.0,0.264,0.608,-3.918,0.0444,147.957,4,4,scared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4F7GcPH79KzsQfNphjtkGx,Old Church Choir,Chain Breaker (Deluxe Edition),Zach Williams,2017-09-15,57,176453,0.675,0.128,0.817,0.0,0.163,0.631,-5.816,0.0347,103.989,0,4,scared,0.13836477987421383,0.06918238993710692,0.07547169811320754,0.07547169811320754,0.06289308176100629,0.0440251572327044,0.22641509433962265,0.006289308176100629,0.20125786163522014,0.10062893081761007
12,4BhKsrfLowNbN7F3JVhI8i,Grace Got You,Lifer,MercyMe,2017-02-17,54,215133,0.61,0.127,0.813,0.0,0.107,0.729,-4.048,0.0301,87.005,11,4,scared,0.10619469026548672,0.017699115044247787,0.061946902654867256,0.05309734513274336,0.05309734513274336,0.08849557522123894,0.336283185840708,0.0,0.168141592920354,0.11504424778761062
13,6MtecozqUbilB5qbVARrUH,Little Drummer Boy,A Drummer Boy Christmas,for KING & COUNTRY,2020-10-30,42,288045,0.564,0.00379,0.563,0.0358,0.0763,0.113,-7.976,0.0259,104.031,2,4,scared,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.11764705882352941
14,4wl9wFhVgT4ucd72OEpEeZ,Unity,What Are We Waiting For?,for KING & COUNTRY,2022-03-11,38,209608,0.445,0.0657,0.593,5.15e-05,0.297,0.326,-7.496,0.16,171.774,11,4,scared,0.12203389830508475,0.0847457627118644,0.14915254237288136,0.10847457627118644,0.09152542372881356,0.013559322033898305,0.16610169491525423,0.08135593220338982,0.10847457627118644,0.07457627118644068
15,7dlCAK8HdnI6UGHqZkfvJT,Broken Halos,What Are We Waiting For?,for KING & COUNTRY,2022-03-11,44,191283,0.6,0.131,0.566,1.07e-05,0.113,0.153,-9.058,0.114,120.088,9,4,scared,0.08333333333333333,0.1388888888888889,0.1527777777777778,0.1527777777777778,0.1388888888888889,0.027777777777777776,0.18055555555555555,0.0,0.08333333333333333,0.041666666666666664
16,6qNSq6OKjNgXAn3Kj9HBKf,Burn The Ships,Burn The Ships,for KING & COUNTRY,2018-10-05,58,276400,0.497,0.16,0.542,1.4e-05,0.084,0.0707,-7.398,0.0315,93.57,5,4,scared,0.07042253521126761,0.11267605633802817,0.2676056338028169,0.15492957746478872,0.056338028169014086,0.07042253521126761,0.09859154929577464,0.028169014084507043,0.07042253521126761,0.07042253521126761
17,1z5YtEopKg5pyjCM3BEsr5,Dead Man Walking,The Story's Not Over,Jeremy Camp,2019-09-20,57,187266,0.518,0.0337,0.799,0.0,0.12,0.358,-4.675,0.0455,179.784,1,3,scared,0.03184713375796178,0.1592356687898089,0.2356687898089172,0.1592356687898089,0.09554140127388536,0.050955414012738856,0.07643312101910828,0.09554140127388536,0.050955414012738856,0.044585987261146494
18,1ZO99OrjupdwV1MWfgmihI,RELATE,What Are We Waiting For?,for KING & COUNTRY,2022-03-11,49,173500,0.694,0.064,0.566,7.77e-06,0.308,0.33,-8.639,0.17,100.008,10,4,scared,0.140625,0.109375,0.1875,0.109375,0.078125,0.03125,0.15625,0.03125,0.09375,0.0625
19,3efqAc4maWiY9YSXLRzrwi,When You Speak,When You Speak,Jeremy Camp,2021-09-10,46,179311,0.711,0.0379,0.542,0.0,0.128,0.607,-7.387,0.0701,99.858,2,4,scared,0.19230769230769232,0.08653846153846154,0.08653846153846154,0.04807692307692308,0.04807692307692308,0.0,0.25961538461538464,0.009615384615384616,0.17307692307692307,0.09615384615384616
20,5aHZnvy8EqhViyoJo971Wy,Amen,Burn The Ships,for KING & COUNTRY,2018-10-05,53,227013,0.64,0.00758,0.469,0.000453,0.0711,0.305,-8.718,0.0412,90.001,7,3,scared,0.19117647058823528,0.09558823529411764,0.07352941176470588,0.04411764705882353,0.029411764705882353,0.058823529411764705,0.19117647058823528,0.051470588235294115,0.1323529411764706,0.1323529411764706
21,0W7KIc2GSB9suYQAaMZ9rF,Nobody (feat. Matthew West),Only Jesus,Casting Crowns,2018-11-16,66,206400,0.561,0.458,0.717,0.0,0.138,0.455,-5.72,0.0381,79.993,8,4,scared,0.16666666666666666,0.06666666666666667,0.11666666666666667,0.1,0.05,0.03333333333333333,0.2,0.03333333333333333,0.1,0.13333333333333333
22,5CYMOjWrVWZqHGv2ObF5mr,Scars (Come With Livin'),The Elements,TobyMac,2018-10-12,45,261400,0.647,0.0695,0.779,5.9e-06,0.131,0.522,-5.833,0.0332,134.001,0,4,scared,0.038461538461538464,0.05128205128205128,0.3333333333333333,0.1794871794871795,0.15384615384615385,0.10256410256410256,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.0641025641025641
23,7c1LZzDxrNCOJRe3A459S4,Happy Dance,Lifer,MercyMe,2017-02-17,50,171653,0.672,0.00115,0.879,2.58e-06,0.453,0.93,-4.517,0.0637,124.967,9,4,scared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2otqZVvW83kij45qpJaipl,Good Feeling,Wide Open,Austin French,2018-09-07,45,175040,0.802,0.135,0.688,0.0,0.084,0.739,-5.361,0.0907,112.028,5,4,scared,0.12184873949579832,0.07773109243697479,0.0861344537815126,0.06932773109243698,0.06932773109243698,0.11764705882352941,0.15126050420168066,0.06512605042016807,0.12184873949579832,0.11974789915966387
25,6Sl9SgP3j4zahARmZZkhyv,Smile (Single Mix),The Things That Got Us Here,Sidewalk Prophets,2020-07-03,43,176133,0.586,0.00172,0.851,1.01e-06,0.149,0.555,-6.17,0.0336,112.042,7,4,scared,0.17880794701986755,0.006622516556291391,0.039735099337748346,0.033112582781456956,0.006622516556291391,0.152317880794702,0.304635761589404,0.0,0.2251655629139073,0.052980132450331126
26,6mRX8XiGASA8YDO5B9DWeT,21 Years,TobyMac Collection,TobyMac,2020-04-24,36,243013,0.712,0.0903,0.666,0.0,0.139,0.268,-7.214,0.0392,101.012,7,4,scared,0.15151515151515152,0.10101010101010101,0.10101010101010101,0.0707070707070707,0.020202020202020204,0.06060606060606061,0.21212121212121213,0.010101010101010102,0.15151515151515152,0.12121212121212122
27,6CeoTeUhMFHKoKeQkRrhaU,Drops in the Ocean,Diamonds,Hawk Nelson,2015-03-17,50,201733,0.594,0.0225,0.762,0.0,0.162,0.518,-4.097,0.033,126.968,2,4,scared,0.125,0.09375,0.0625,0.0625,0.0,0.0,0.34375,0.0625,0.125,0.125
28,1dtzjTkNecIRAL4X3u4CtL,We Believe,Restart,Newsboys,2013-01-01,56,261693,0.519,0.0319,0.76,1.59e-05,0.241,0.149,-4.41,0.0349,130.03,2,4,scared,0.1111111111111111,0.12698412698412698,0.1111111111111111,0.10317460317460317,0.07936507936507936,0.031746031746031744,0.16666666666666666,0.05555555555555555,0.10317460317460317,0.1111111111111111
29,1KedGIK1fpqpl56GkW5VgB,Your Love Never Fails,God's Not Dead,Newsboys,2011-01-01,54,218200,0.664,0.00109,0.852,0.0,0.0765,0.558,-5.341,0.0521,115.0,10,4,scared,0.08695652173913043,0.06086956521739131,0.0782608695652174,0.05217391304347826,0.02608695652173913,0.05217391304347826,0.2782608695652174,0.0,0.2782608695652174,0.08695652173913043
30,5mYLVplVjmd1GMe2oAhr9O,Steal My Show,Eye On It (Deluxe Edition),TobyMac,2012-01-01,45,215946,0.621,0.0433,0.881,0.0,0.401,0.622,-3.872,0.0295,104.974,0,4,scared,0.10101010101010101,0.21212121212121213,0.1919191919191919,0.1414141414141414,0.09090909090909091,0.0,0.050505050505050504,0.0,0.020202020202020204,0.1919191919191919
31,0wWDNsLRUuXFGRd4NcrdrR,Write Your Story,If We're Honest (Deluxe Version),Francesca Battistelli,2014-04-22,46,203941,0.653,0.026,0.803,0.000108,0.0903,0.625,-5.95,0.034,94.009,2,4,scared,0.14102564102564102,0.0641025641025641,0.07692307692307693,0.1282051282051282,0.01282051282051282,0.10256410256410256,0.21794871794871795,0.0,0.1282051282051282,0.1282051282051282
32,2zpcDiFVgJ53BeMuJK40aX,Start Right Here,Only Jesus,Casting Crowns,2018-11-16,47,220280,0.562,0.138,0.729,0.0,0.269,0.311,-7.262,0.0407,121.954,1,4,scared,0.14173228346456693,0.09448818897637795,0.14960629921259844,0.07874015748031496,0.031496062992125984,0.007874015748031496,0.2125984251968504,0.08661417322834646,0.07874015748031496,0.11811023622047244
33,2PLq66Pulj13Ov30kBBxuG,Dear Younger Me,Welcome to the New,MercyMe,2014-04-08,52,206585,0.629,0.101,0.891,1.5e-05,0.527,0.665,-5.664,0.0824,98.959,7,4,scared,0.0,0.09375,0.109375,0.109375,0.0625,0.0,0.515625,0.03125,0.03125,0.046875
34,36g3CdSXU0vBSOW4P1dtsZ,Lights Shine Bright,This Is Not A Test,TobyMac,2015-08-07,50,275586,0.702,0.0232,0.579,0.0,0.892,0.468,-8.406,0.208,81.472,8,4,scared,0.05555555555555555,0.013888888888888888,0.023148148148148147,0.125,0.0,0.06944444444444445,0.4074074074074074,0.009259259259259259,0.19907407407407407,0.09722222222222222
35,5oEQFH35W5hoNwbYCf5anq,Up Again,Wherever I Go,Dan Bremnes,2019-04-05,45,161506,0.709,0.371,0.703,0.000152,0.182,0.847,-4.946,0.0301,97.002,0,4,scared,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.36666666666666664,0.0,0.26666666666666666,0.1
36,2uCLhG4UKRErEUpjsXBaeD,Glorious Day - Radio Version,Glorious Day (Radio Version),Passion,2017-03-24,51,251695,0.471,0.0174,0.846,0.0,0.148,0.314,-4.05,0.0388,109.997,2,4,scared,0.08035714285714286,0.17857142857142858,0.16964285714285715,0.1875,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.08035714285714286,0.05357142857142857
37,0lATXmstYwzQjOLgkzvnEc,Counting Every Blessing,Good News (Deluxe Edition),Rend Collective,2018-01-19,58,302780,0.55,0.136,0.681,0.0,0.216,0.174,-4.759,0.0334,89.989,9,4,scared,0.21888412017167383,0.008583690987124463,0.02145922746781116,0.02575107296137339,0.008583690987124463,0.10300429184549356,0.2145922746781116,0.0,0.20600858369098712,0.19313304721030042
38,5HGG7Goz5eHmnhRJuPBiTR,Love God Love People,Haven't Seen It Yet,Danny Gokey,2019-04-12,49,186613,0.581,0.142,0.758,0.0,0.0708,0.731,-5.656,0.102,160.193,0,4,scared,0.18125,0.1,0.01875,0.0125,0.00625,0.00625,0.325,0.00625,0.26875,0.075
39,4ElNxglBjcrASiGn58t9Jm,God Only Knows,Burn The Ships,for KING & COUNTRY,2018-10-05,65,229760,0.597,0.395,0.417,8.35e-06,0.128,0.263,-7.952,0.0502,143.839,2,4,scared,0.2,0.16363636363636364,0.02727272727272727,0.02727272727272727,0.0,0.03636363636363636,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
40,4Opt8AwROn5AXMQ20mNvHq,Move (Keep Walkin’),This Is Not A Test,TobyMac,2015-08-07,52,221626,0.707,0.311,0.699,0.0,0.276,0.54,-5.449,0.0324,115.999,5,4,scared,0.07291666666666667,0.0625,0.13541666666666666,0.16666666666666666,0.15625,0.052083333333333336,0.21875,0.041666666666666664,0.052083333333333336,0.041666666666666664
41,3gQC0KTBXZeysuzRqMrfbD,The River,Beloved,Jordan Feliz,2015-10-22,57,195209,0.65,0.0951,0.908,0.0,0.347,0.75,-5.062,0.0345,123.996,10,4,scared,0.13725490196078433,0.09803921568627451,0.13725490196078433,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.21568627450980393,0.058823529411764705,0.09803921568627451,0.0392156862745098
42,54LhEfBlV82p8zybyTeaIS,Freedom Hymn,Wide Open,Austin French,2018-09-07,49,188293,0.488,0.0464,0.815,0.0,0.302,0.483,-3.8,0.0397,73.01,11,4,scared,0.24817518248175183,0.0072992700729927005,0.0072992700729927005,0.10948905109489052,0.0,0.0,0.2773722627737226,0.0,0.23357664233576642,0.11678832116788321
43,4hlzUfLHRCr9HKXCBpCPZf,Marching On,Good News (Deluxe Edition),Rend Collective,2018-01-19,44,219000,0.488,0.00585,0.875,0.0,0.0793,0.486,-4.645,0.101,119.995,10,4,scared,0.125,0.1,0.075,0.075,0.05,0.05,0.225,0.05,0.2,0.05
44,5Pj48LJDnaHXtVhQEaR4H7,Heaven On Earth,Better,Stars Go Dim,2019-05-17,46,178680,0.671,0.064,0.756,0.0,0.126,0.7,-6.757,0.0731,98.012,4,4,scared,0.16260162601626016,0.056910569105691054,0.08943089430894309,0.06504065040650407,0.07317073170731707,0.04878048780487805,0.21138211382113822,0.07317073170731707,0.15447154471544716,0.06504065040650407
45,2oxGrrz61idwlMRTzvdpZQ,AMEN,New Today,Micah Tyler,2020-04-24,48,175213,0.596,0.0335,0.752,0.0,0.104,0.382,-5.342,0.0454,96.426,10,4,scared,0.1267605633802817,0.09154929577464789,0.1267605633802817,0.07042253521126761,0.08450704225352113,0.04929577464788732,0.20422535211267606,0.02112676056338028,0.14084507042253522,0.08450704225352113
46,3ZQsO0kHzczapEdCrEYG4f,Backseat Driver,This Is Not A Test,TobyMac,2015-08-07,51,201066,0.805,0.0432,0.827,0.000133,0.0348,0.84,-3.756,0.059,101.005,0,4,scared,0.12244897959183673,0.14285714285714285,0.10204081632653061,0.10204081632653061,0.08163265306122448,0.0,0.1836734693877551,0.02040816326530612,0.12244897959183673,0.12244897959183673
47,2MlI59j4HulbMIe4QReoi2,REVIVAL ANTHEM,CHOOSE TO WORSHIP,Rend Collective,2020-03-27,41,198986,0.555,0.000209,0.71,0.0,0.412,0.188,-6.286,0.0403,129.979,4,4,scared,0.1452991452991453,0.11965811965811966,0.11965811965811966,0.05128205128205128,0.05982905982905983,0.017094017094017096,0.20512820512820512,0.017094017094017096,0.13675213675213677,0.1282051282051282
48,5OpjJ9qy54D3PzQJ1s4Q9X,TESTIFY,H A R D L O V E,NEEDTOBREATHE,2016-07-15,57,243800,0.495,0.471,0.71,0.0,0.0703,0.319,-3.941,0.0288,90.024,0,4,scared,0.09313725490196079,0.11274509803921569,0.22058823529411764,0.1323529411764706,0.0784313725490196,0.024509803921568627,0.15196078431372548,0.049019607843137254,0.08333333333333333,0.05392156862745098
49,6ZhORhQoBD0qndKYvpBTv2,Echo (feat. Tauren Wells),Hallelujah Here Below,Elevation Worship,2018-09-28,55,236735,0.638,0.0864,0.842,0.0,0.624,0.542,-6.225,0.0392,103.965,2,4,scared,0.14285714285714285,0.06349206349206349,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.06349206349206349,0.2857142857142857,0.0,0.2222222222222222,0.12698412698412698
50,1ckXxCiKGFaYmhe4BfBmfs,Rise Up (Lazarus),Rise Up,CAIN,2021-05-07,59,206531,0.492,0.0389,0.809,0.0,0.0854,0.441,-5.443,0.0399,86.997,5,4,scared,0.08333333333333333,0.15625,0.17708333333333334,0.21875,0.041666666666666664,0.041666666666666664,0.09375,0.041666666666666664,0.07291666666666667,0.07291666666666667
51,0vBjd0I8iefycEZ2ex1Zpi,joy.,Burn The Ships,for KING & COUNTRY,2018-10-05,57,233946,0.68,0.0102,0.536,0.00105,0.113,0.417,-6.669,0.0582,119.958,5,4,scared,0.050505050505050504,0.08080808080808081,0.06060606060606061,0.06060606060606061,0.04040404040404041,0.030303030303030304,0.37373737373737376,0.0,0.26262626262626265,0.04040404040404041
52,11sV5RZfZ4FEKz0TeFnvN6,Air I Breathe,JUST KIDS (Deluxe Edition),Mat Kearney,2015-08-21,42,219586,0.541,0.417,0.748,0.0,0.12,0.423,-6.28,0.0357,79.977,9,4,scared,0.11627906976744186,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0.3488372093023256,0.0,0.32558139534883723,0.11627906976744186
53,6GjgrT8fvfEehxDBZMZTRZ,Revolutionary,Revolutionary,Josh Wilson,2020-04-24,48,182352,0.432,0.0298,0.779,0.0,0.103,0.677,-6.804,0.107,124.166,11,4,scared,0.08641975308641975,0.08641975308641975,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.41975308641975306,0.037037037037037035,0.1728395061728395,0.08641975308641975
54,3LEBulRQI5hHe2TUKKswUf,Me Without You,Eye On It (Deluxe Edition),TobyMac,2012-01-01,53,214665,0.775,0.00247,0.785,0.0,0.0669,0.963,-3.506,0.0411,130.021,7,4,scared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,7rC5fxyrbNDRymrH7OwSxE,Never Been a Moment,Different,Micah Tyler,2017-10-13,49,200680,0.527,0.0566,0.792,0.0,0.0935,0.704,-5.52,0.0412,157.987,0,4,scared,0.12244897959183673,0.04081632653061224,0.12244897959183673,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.24489795918367346,0.02040816326530612,0.14285714285714285,0.10204081632653061
56,6zb0RH9FmYB8Ronad1uK02,Holy Water,Holy Water,We The Kingdom,2020-08-07,62,242666,0.46,0.352,0.57,0.0,0.199,0.337,-7.07,0.0382,72.942,7,4,scared,0.1319796954314721,0.06598984771573604,0.09137055837563451,0.09137055837563451,0.08121827411167512,0.05583756345177665,0.20304568527918782,0.06091370558375635,0.116751269035533,0.10152284263959391
57,7u67t6j872bK1tDbMUjnMz,Miracles,Devil Is A Liar,Colton Dixon,2020-03-27,60,174438,0.721,0.00146,0.718,0.00013,0.12,0.343,-6.916,0.0431,96.48,7,4,scared,0.05732484076433121,0.025477707006369428,0.03184713375796178,0.03184713375796178,0.012738853503184714,0.0,0.40764331210191085,0.01910828025477707,0.3821656050955414,0.03184713375796178
58,6GzdPnUPONHWFyUSRwN0QB,Changed,Future,Jordan Feliz,2018-03-23,51,192986,0.622,0.183,0.867,0.0,0.0833,0.778,-4.738,0.0551,157.952,2,4,scared,0.11320754716981132,0.14622641509433962,0.18867924528301888,0.09905660377358491,0.07075471698113207,0.02830188679245283,0.14622641509433962,0.05660377358490566,0.04716981132075472,0.10377358490566038
59,02RCTBFKyLaECOTgfr0zTM,Church (Take Me Back),Don't Lose Hope,Cochren & Co.,2021-01-22,68,176706,0.582,0.153,0.715,0.0,0.259,0.52,-5.526,0.042,90.117,11,4,scared,0.20689655172413793,0.04597701149425287,0.05747126436781609,0.04597701149425287,0.034482758620689655,0.011494252873563218,0.21839080459770116,0.0,0.1839080459770115,0.19540229885057472
60,4iHrXZX4AKJOW58civjs1t,Church Clap,Weight & Glory,KB,2012-07-17,59,197066,0.632,0.0941,0.756,0.0,0.189,0.413,-3.877,0.05,157.999,1,4,scared,0.24737945492662475,0.018867924528301886,0.027253668763102725,0.010482180293501049,0.008385744234800839,0.010482180293501049,0.25366876310272535,0.010482180293501049,0.20754716981132076,0.20545073375262055
61,1NZWiuy0mlnsrcYL2dhKt6,Love Broke Thru,This Is Not A Test,TobyMac,2015-08-07,59,237146,0.671,0.0101,0.893,0.0,0.0934,0.544,-3.984,0.0337,102.979,0,4,scared,0.03409090909090909,0.16477272727272727,0.23295454545454544,0.18181818181818182,0.09090909090909091,0.005681818181818182,0.11363636363636363,0.0625,0.09659090909090909,0.017045454545454544
62,4zmjIj6jirBrBF92a5yb9S,Yes He Can,Rise Up,CAIN,2021-05-07,58,199127,0.449,0.0705,0.668,0.0,0.374,0.475,-6.709,0.0345,167.911,8,4,scared,0.10909090909090909,0.10909090909090909,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.01818181818181818,0.2,0.0,0.07272727272727272,0.12727272727272726
63,0Q4fUM7mSeqVKD5qnqS2gO,Devil Is a Liar,Devil Is A Liar,Colton Dixon,2020-03-27,48,165895,0.753,0.00607,0.791,0.000179,0.397,0.689,-6.781,0.0463,130.996,6,4,scared,0.06818181818181818,0.12878787878787878,0.18181818181818182,0.12878787878787878,0.09090909090909091,0.0,0.15151515151515152,0.07575757575757576,0.11363636363636363,0.06060606060606061
64,1JVefYHGnKd8ZjyaqWmTpz,Haven't Seen It Yet,Haven't Seen It Yet,Danny Gokey,2019-04-12,55,244066,0.619,0.167,0.686,0.0,0.114,0.609,-6.534,0.0506,139.916,2,4,scared,0.12264150943396226,0.05660377358490566,0.0660377358490566,0.05660377358490566,0.03773584905660377,0.1509433962264151,0.18867924528301888,0.03773584905660377,0.1509433962264151,0.1320754716981132
65,2vgZSXt1KmekJICQbNZH4H,Brave,Brave,MŌRIAH,2014-07-15,34,228626,0.449,0.256,0.652,1.33e-06,0.076,0.508,-4.401,0.0389,166.036,6,4,scared,0.025974025974025976,0.22727272727272727,0.3246753246753247,0.2532467532467532,0.07792207792207792,0.006493506493506494,0.032467532467532464,0.012987012987012988,0.01948051948051948,0.01948051948051948
66,7aIvVeBrvC7K3hYbpRXRdZ,Shake,Welcome to the New,MercyMe,2014-04-08,45,193840,0.472,0.00138,0.948,1.02e-05,0.0966,0.788,-1.528,0.167,171.996,5,4,scared,0.09401709401709402,0.042735042735042736,0.17094017094017094,0.05555555555555555,0.10256410256410256,0.029914529914529916,0.18376068376068377,0.0811965811965812,0.18803418803418803,0.05128205128205128
67,7BhvOAA8kaGhd2dsa27XP8,Amadeo (Still My God),Wildest Dreams,Ryan Stevenson,2020-06-05,56,218171,0.488,0.234,0.875,0.0,0.102,0.613,-7.775,0.114,190.171,4,4,scared,0.17567567567567569,0.12162162162162163,0.07432432432432433,0.04054054054054054,0.02027027027027027,0.04054054054054054,0.20945945945945946,0.02027027027027027,0.1554054054054054,0.14189189189189189
68,2lWAP3l4ILsjy11jsX49Ys,Made To Love,Portable Sounds (With Bonus Remixes),TobyMac,2008-01-01,50,230280,0.571,0.0071,0.937,9.93e-05,0.32,0.821,-3.353,0.0574,169.975,5,4,scared,0.0,0.01694915254237288,0.22033898305084745,0.2033898305084746,0.01694915254237288,0.0,0.2542372881355932,0.0,0.2542372881355932,0.03389830508474576
